Filename,CorrectTotalLabel,ProductType_AdultMilk,ProductType_Babyfood,ProductType_Babymilk-powder,ProductType_BeehoonVermicelliMeesua,ProductType_BiscuitsCrackersCookies,ProductType_Book,ProductType_Breakfast-cereals-cornflakes,ProductType_Canned-Packet-Creamers-Sweet,ProductType_CerealBeverage-powder,ProductType_CerealBeverage-powder-,ProductType_ChilliSauce,ProductType_Coffee,ProductType_CornChip,ProductType_FlavoredMilk,ProductType_Flour,ProductType_FruitJuice,ProductType_HoneyOtherSpreads,ProductType_InstantMeals,ProductType_InstantNoodles,ProductType_Kaya,ProductType_MaternalMilkPowder,ProductType_Milo-powder-,ProductType_NutellaChocolate,ProductType_Nuts,ProductType_Oil,ProductType_OtherBakingNeeds,ProductType_OtherDriedFood,ProductType_OtherNoodles,ProductType_OtherSauceDressingSoupbasePaste,ProductType_Pasta,ProductType_Peanutbutter,ProductType_PotatoSticks,ProductType_PotatochipsKeropok,ProductType_Rice(brown-others),ProductType_RolledOatsInstantOatmeal,ProductType_Salt,ProductType_Sardines,ProductType_SoftDrinks,ProductType_Sugar,ProductType_SweetsChocolatesOthers,ProductType_Tea-powder-leaves-,ProductType_WetWiper,Weight_1-99g,Weight_100-199g,Weight_1000-1999g,Weight_200-299g,Weight_300-399g,Weight_3000-3999g,Weight_400-499g,Weight_500-599g,Weight_600-699g,Weight_700-799g,Weight_800-899g,Weight_900-999g,HalalStatus_Halal,HalalStatus_NonHalal,HealthStatus_Healthy,HealthStatus_NonHealthy
2023_10_25_12_9_18_244728,Babymilk-powder_900-999g_NonHalal_NonHealthy,0.17531657,0.9171561,6.814537,-3.7124958,-2.9484363,-6.3127346,-4.6179433,-5.1625485,-4.129795,-4.382888,-4.6471286,-4.7375474,-3.9449306,-4.300079,-2.613346,-7.0167074,-3.396713,-5.836251,-4.870182,-6.04334,0.59745425,-4.233216,-2.8297079,-2.940688,-5.3011236,2.6175513,-4.9156976,-2.87333,-3.156998,-1.4070269,0.36964944,-6.329039,-4.7297983,-4.151799,-3.7485065,-5.1605587,-4.339345,-7.0854697,-2.529388,-0.1682063,-3.9841993,-5.0017686,-3.0050924,-1.9859743,-1.4571874,-3.7528887,-1.5469466,-4.132205,-0.6271059,0.29613653,-2.602126,-3.5692954,-1.1396064,4.702454,-5.653161,4.407812,-3.6609511,3.4796417
2023_8_11_12_0_28_649786_png.rf.1248276a36982c5272f9918a104b4a2f,Coffee_600-699g_Halal_NonHealthy,-1.4160552,-3.538968,-1.5276197,-6.5885143,-0.5850541,-7.8902273,-4.736295,-3.3297694,-5.923358,2.1145926,-3.994785,7.2005877,-7.7663484,-3.5584254,-5.6784964,-3.173525,-2.5226686,-2.572673,-2.9085822,-6.4441013,1.9095613,-5.2978344,-4.9282074,-2.768298,-2.2076032,-1.841047,-6.003859,-1.026198,-0.97437584,-4.716772,-3.0767176,-5.0110655,-4.641727,-5.6799984,-2.3378046,-5.0163074,-6.2207294,-5.7690063,-3.0914044,-5.171608,-0.04665473,-6.452257,-3.3784215,-1.8285716,-1.5230731,0.9740491,-3.4512057,-7.125852,-3.037911,-1.794982,8.851797,-0.35561717,-3.798928,-3.0529037,3.8182614,-6.042997,-5.584399,4.7659445
IMG_5406_jpeg.rf.8ddc3361f9b869747ce42a77c308e30f,OtherSauceDressingSoupbasePaste_1-99g_Halal_NonHealthy,-1.2975731,0.5474882,-3.579283,-2.3906457,-1.4250655,-5.4141293,-5.7444158,-4.5326805,-6.0666733,-2.5750184,-3.1051798,-1.6580963,-4.085935,-3.5056412,-3.813996,-3.7303805,0.016437551,-3.6953654,-5.3334036,-3.7503138,-1.0912063,-5.4260864,-4.868905,-1.8197663,-2.0232654,-4.1615653,-5.012303,-2.918623,6.5818357,-4.0959535,-3.4739633,-2.3839622,-2.0052428,-3.2013106,-3.3648944,-3.0992484,-4.2613544,-6.223581,-1.9988976,-1.0870245,-2.6687055,-5.8782597,7.4486847,-3.2654371,-2.6358576,-0.08838611,-3.0080392,-5.85225,-1.2484075,-0.4732449,-1.9200678,-2.1218152,-4.2364655,-4.8757505,2.638695,-3.8778725,-6.372151,6.2926784
IMG_0883_jpeg.rf.ddf96234a69bddd61ea3af8fe671aa11,OtherNoodles_200-299g_NonHalal_NonHealthy,-4.4395986,-2.65404,-4.0197234,-0.30117866,-2.414246,-5.985526,-5.0346465,-5.136301,-6.5796995,-4.455437,-4.006516,-2.4302518,-4.2574577,-5.617189,-4.784994,-3.6850374,-3.5661454,-0.3668694,1.3919393,-2.7879062,-1.5684487,-4.167699,-3.9618595,-3.1741385,-2.0671973,-4.362094,-3.0721667,7.1744685,0.21953386,1.2875234,-3.3390794,-4.695178,-3.3496747,-3.7175353,-4.8033967,-4.7537513,-4.1751895,-3.2750146,-2.6512294,0.5253272,-3.0834713,-4.5586867,-0.73316187,-0.051640853,-5.7620525,7.4900208,-1.3765857,-4.1395435,-1.2594754,-3.0587847,-0.72117025,-2.372403,-3.770257,-5.303602,-2.7561123,2.8000004,-6.062205,5.663375
IMG_1980_jpeg.rf.f5e064f7fc1632ea73b91b295d7f31f2,BiscuitsCrackersCookies_100-199g_NonHalal_NonHealthy,-4.354599,-1.2248676,-4.3329554,-2.9608212,7.499416,-4.628519,-5.8660297,-5.351303,-4.3436236,-3.746366,-4.1259294,-2.3810174,-4.3453903,-4.2787395,-2.6109114,-5.5404434,-2.3995132,-2.9825542,-2.6659064,-5.2849936,-3.3910484,-3.5872254,-2.210727,-1.3062876,-4.879205,-2.3808951,-2.5569983,-0.27542934,-1.9989424,-2.129242,-4.01013,-3.9135792,-2.466162,-3.4992821,-2.747278,-4.71414,-1.2848561,-6.504935,-2.7539973,-1.2258732,-1.9316807,-3.3582234,-1.0709478,7.269676,-2.4306793,-1.4881953,-0.8127972,-3.792177,-2.4264193,-1.3042197,-4.0366254,-3.5094142,-3.2727556,-4.9415193,-5.366089,4.156283,-4.9725413,4.5272837
IMG_5578_jpeg.rf.6f28bc9732614e558ee7d928fc65c75a,BiscuitsCrackersCookies_400-499g_Halal_NonHealthy,-4.807941,-2.9490387,-2.1194484,-1.8029829,7.3984575,-4.9343467,-1.7176173,-0.8442252,-4.980366,-2.8187873,-3.589038,-1.5090294,-5.083262,-4.3610215,-3.202423,-4.281906,-2.9893878,-2.3391433,-0.44613984,-2.7058594,-3.0902033,-3.617238,-4.892793,-4.423789,-2.5349927,-2.2190306,-5.199459,-2.0850456,-2.6548371,-1.8277344,-2.707806,-2.8998723,-4.5508842,-1.2404252,0.2668517,-5.3167176,-2.0294244,-4.6384025,-2.0551052,-3.8854885,-3.6774728,-4.600194,-1.4364548,-1.5219402,-2.550815,-0.16981249,-1.6213589,-5.737112,8.394615,-3.095534,-3.8253047,-3.8686674,-2.4244654,-3.3657613,4.36922,-5.040997,-3.005533,2.640284
2023_10_25_12_9_50_173955,Babymilk-powder_900-999g_NonHalal_NonHealthy,-0.41989785,-2.654668,11.271154,-3.7557487,-2.734137,-6.4416113,-4.697019,-6.058491,-6.175274,-4.5072756,-5.335259,-5.2716146,-4.0884924,-5.324637,-3.1529708,-6.864742,-3.5377886,-6.682431,-5.2399607,-6.207798,1.2927341,-5.1411457,-4.0561476,-1.6114023,-5.6020374,0.70689636,-5.4902387,-2.150828,-3.1585448,-1.2716546,-0.42602012,-7.3026247,-4.540722,-5.486901,-2.770746,-4.2942085,-4.1430225,-6.818038,-3.605693,-1.2325697,-4.999873,-5.5942287,-4.1073346,-2.6086712,-3.0200403,-3.3418026,-3.235911,-4.785909,-2.1557858,1.7476078,-3.0716324,-3.2239473,1.1871277,6.6880617,-6.37309,4.975976,-3.8962862,3.937465
IMG_1964_jpeg.rf.61e90a96cf15f66b0515d6e1043eb85d,BiscuitsCrackersCookies_100-199g_NonHalal_NonHealthy,-5.164279,-1.9358666,-4.0138383,-0.6521138,7.340323,-5.7809615,-5.664301,-4.0824895,-6.0031667,-4.3722596,-3.7846222,-2.4261804,-5.18299,-5.6692963,-3.4344032,-4.482377,-0.33330223,-1.0893788,-0.41465038,-4.07352,-2.661647,-4.0434127,-2.0770688,-1.2995124,-5.3345194,-2.0221086,-1.6352441,-2.553853,-2.462107,-2.5611734,-4.209739,-4.4463444,-3.6214707,-3.2445693,-3.7542105,-4.969221,-0.69897103,-7.150957,-3.437281,-1.5666198,-1.7972554,-3.681725,-2.269408,8.140418,-3.5882766,-0.46936953,-2.2299688,-4.3437567,-0.5634494,-3.0435858,-4.0139446,-4.435253,-2.1566308,-3.9637609,-4.960787,3.5486493,-5.925824,5.7592306
2023_10_25_11_29_7_670535,AdultMilk_1-99g_Halal_NonHealthy,9.13937,0.6324165,1.4600596,-3.1206396,-0.6445698,-3.383555,-3.969757,-5.2978115,-4.6534157,-1.8799075,-3.912266,-2.1946557,-4.413329,-2.0255773,-3.6335938,-5.4488974,-2.7386324,-2.5281277,-2.0269682,-4.4447927,2.9116976,-4.2009387,-5.9209056,-4.0090556,-3.2236397,-3.9961445,-6.66698,-2.88627,-2.210206,-4.2298393,-3.986106,-2.0419655,-1.891891,-2.734502,-2.2053273,-4.0833793,-3.6074278,-6.155138,-3.8928196,-2.51367,-1.9712962,-5.0025744,5.6050925,-3.441122,-0.9238949,-1.1557195,-4.503713,-6.0487657,-1.1774894,-1.5684936,1.5576029,-3.604848,0.7472859,-2.813422,2.1796293,-3.5641856,-3.5341797,2.8787987
20231222_0677,SoftDrinks_200-299g_Halal_Healthy,-3.2906256,-0.6670783,-0.22877051,-1.1247774,-1.7405255,-3.29853,-2.197125,-2.9693367,0.2284987,-1.4084861,-1.9676535,-0.46693018,-3.6962924,-2.0140057,-3.404077,-1.6530895,-3.8262827,-2.7804961,-2.9792151,-1.3007121,-3.4729033,-3.5387845,-4.07761,-1.3169975,-2.8864427,-3.1082726,-2.5840573,-2.478326,-0.1480348,-0.7128715,-1.818443,-3.6072168,-3.2443776,-2.4323802,-0.5786423,-1.9519355,-3.309582,6.196248,-3.518001,0.040304925,-3.6338134,-3.7505796,-2.414119,-1.3198634,-3.6808112,7.2509356,0.18919414,-4.0841446,-1.2699226,-0.80143857,-2.9079616,-0.76148236,-1.6988335,-2.1951277,3.252834,-3.1338768,2.3312073,-2.486656
IMG_6932_jpeg.rf.0e6eaba1ae68c40458c84cd0261f05b8,Flour_1000-1999g_Halal_NonHealthy,-0.5389691,-0.21534765,-3.768092,0.090554625,-1.3483878,-5.4056506,-3.629867,-4.285849,-5.1367383,-2.9999967,-4.750955,-3.0894763,-3.2443912,-3.8113286,10.24846,-4.7233114,-4.888598,-3.5306005,-4.2500253,-4.236508,-5.0118165,-5.549813,-4.9138417,-3.4181402,-2.0420265,1.8152364,-4.747552,-2.367192,-2.9999387,-2.3623147,-2.9123816,-2.8275917,-3.926676,-1.6500754,0.50924164,-3.5704517,-5.1210365,-6.9761267,0.04298667,-2.4412346,-4.7121534,-3.2522619,-1.6759939,-2.2440214,9.704859,-2.1450613,-3.6892126,-2.6246316,-1.0574639,-2.1518576,-3.1216578,-4.8184147,-2.9488244,1.2254118,2.2771237,-3.3697984,-6.293847,5.240345
IMG_6382_jpeg.rf.cbd8e5bf391757fe7566b9a66f904fdc,Coffee_200-299g_Halal_NonHealthy,-3.8641477,0.9294078,-1.8920122,-3.9853544,-1.1963209,-5.688016,-5.8546796,-3.4005618,-4.616056,-2.3324158,-2.704729,7.488354,-4.195004,-2.7375584,-4.083269,-3.2943447,-1.6763953,-2.9538438,-4.2043223,-2.5764992,-2.2970815,-4.1066947,-4.3401513,-3.8008337,-3.1239698,-3.0275564,-4.7881308,-2.7016044,0.55478877,-3.1486793,-1.0540036,-3.810519,-4.7745314,-2.9362483,-3.6251085,-5.5111613,-1.8395393,-1.2554507,-2.7130427,-1.3138484,-2.0903032,-4.760402,-1.0236156,-0.10894245,-3.8165028,7.2258177,-1.124995,-5.190701,-1.4908527,-4.08199,-0.91220415,-0.7424436,-3.9981906,-4.202116,2.9851122,-4.2309923,-3.5415125,3.1993618
IMG_2042_jpeg.rf.5ece9029c1662cd72070a9b066c01598,BiscuitsCrackersCookies_1-99g_NonHalal_NonHealthy,-1.9014654,-1.6472789,-2.9758217,-2.3970802,7.9087377,-2.3632908,-4.6917543,-3.9559312,-3.775808,-3.9839017,-2.9476104,-2.4182563,-1.4291866,-3.3209128,-2.7651181,-3.967778,-1.4776281,-3.424302,-1.1204568,-3.4880285,-0.4851593,-3.1634367,-2.4125059,-2.7706923,-3.2198935,-3.424868,-2.7210307,-2.4157815,-1.2564255,-1.6525153,-3.935319,-1.4039601,-0.086044975,-2.1698372,-2.9385781,-3.693072,-2.025208,-5.0590177,-2.9385023,-1.5597948,-0.8853687,-2.7000713,6.2102833,0.36307728,-2.5642412,0.34398302,-1.5693243,-3.6271372,-1.2933217,-1.7330096,-3.2364237,-3.9434538,-2.715511,-4.2407413,-4.4045205,3.226359,-4.3769984,4.194538
Crackers_200-299g_0311_Halal_14_png.rf.c6eeba325c14a6fe80f661085d2c385d,BiscuitsCrackersCookies_200-299g_Halal_NonHealthy,-2.138767,-0.08966165,-1.6482748,-1.1408193,7.6197405,-5.297259,-3.7976217,-3.9067526,-3.5355306,-1.0824007,-3.27261,-0.40076098,-5.3686514,-3.2704754,-3.0096521,-3.3782995,-3.4133854,-2.6308568,-1.9315302,-3.3230464,-3.322455,-4.5013137,-6.1679177,-1.7220421,-2.9211476,-3.8472466,-5.2050223,-2.4594383,-0.8225123,-2.3217967,-4.347292,-3.4467247,-2.1479557,-4.06137,-0.9775479,-3.7733698,-2.5190294,-2.7717235,-3.6438882,-2.354415,-2.0071757,-4.5948772,-1.1067884,-1.8348981,-2.2100856,7.616739,-2.000969,-5.119786,-1.3878938,-1.7816219,-1.409287,-3.6424835,-1.3150522,-4.337071,3.8062465,-4.8031173,-3.3687227,2.870936
IMG_3334_jpeg.rf.e5c150441a67c3fe80caacae2111ca73,Nuts_1-99g_Halal_Healthy,-1.6609517,-1.2355912,-0.82013696,-0.8508262,-1.6248432,-0.4411673,-1.4232877,-4.81599,-1.681526,-1.5114192,-2.7665937,-1.9963752,-4.059371,0.56903315,-4.2147293,-5.35807,-2.8427806,-3.0551286,-3.6036437,-2.4581783,-2.3884904,-3.1090791,-5.8904104,5.3357577,-3.4535947,-2.9050255,-5.2267427,-3.373423,-2.2436416,-3.2584393,-4.263905,-3.0021806,0.6759716,-2.6714602,-0.08511792,-3.8383296,-4.7717543,-2.5581458,-4.4328103,-2.6366694,-1.4855391,-3.846203,5.705187,0.27508962,-3.5366244,-2.3856702,-0.64334047,-5.538177,-0.5641151,-1.4673626,-3.4469173,-2.0794826,-2.5817358,-2.6378005,2.5558012,-3.1815224,3.0396886,-3.0449111
output_frame_0648,Kaya_400-499g_Halal_NonHealthy,-4.2464643,-1.0959821,-1.5296772,-1.6641226,-0.772766,-4.336048,-2.9566665,-0.22589417,-1.8177949,-5.224781,-2.1046746,-2.7895248,-3.7107968,-3.0689814,-3.2649202,-3.5866587,-0.9969178,-2.4685535,-1.8627797,8.486179,-3.7180111,-4.127021,-3.7958434,-1.272895,-1.8575801,-2.7253878,-4.7325172,-3.2886188,-3.3007815,-0.7288042,-1.8926417,-3.1472013,-1.4670935,1.4498538,-3.095704,-3.5906482,-2.600754,-2.83631,-2.345646,-0.0933591,-3.3868124,-4.148559,-0.16764842,-1.225591,-3.2312202,-0.1847756,-1.7119561,-5.1007037,7.2361493,-1.7334329,-4.4056005,-2.2518442,-3.77504,-3.759265,4.001036,-3.9918864,-4.6944046,4.290554
WIN_20231207_11_27_04_Pro,Rice(brown-others)_700-799g_NonHalal_Healthy,-4.0763445,-1.2552634,-1.8545827,-1.839849,-0.9572712,-3.315009,-3.5261416,-2.9920177,1.0052088,-3.5611205,-3.0583978,-2.9096997,-4.3119392,-1.8638425,-3.9609523,-1.787998,-3.705554,-5.0728545,-3.8980498,-1.076301,-3.4493616,-2.0261824,-2.3174503,-2.2752423,-3.8203778,-3.392614,-2.3974226,-2.237801,-2.888702,-0.78401256,-3.6696415,-3.401777,-3.497676,6.9868493,-0.19747168,-4.318038,-6.227211,-2.064123,-3.585226,-1.8061364,-4.3823323,-4.2707543,-2.4446797,0.6726548,-2.9827704,-1.5842268,-0.2265891,-4.1473722,0.90851104,-1.1261986,-5.8469434,6.9715786,-3.4741771,-2.7487297,-3.1231925,3.0188985,1.9706371,-2.8778305
IMG_5352_jpeg.rf.904dda6a534de6dafcd3c63fc5d84b50,CerealBeverage-powder-_500-599g_Halal_Healthy,-1.6582267,-2.586249,-1.0853968,-2.9719255,-2.110323,-6.8344073,-2.237574,-3.5073879,0.19827306,7.0303526,-2.0777013,0.021302208,-7.3432455,-3.567118,-5.473928,-4.89071,-4.6814156,-3.1554441,-4.645056,-7.1112742,-1.1415415,-4.4838185,-4.6544294,-1.9769381,-3.1490753,-3.5074139,-5.7565675,-0.16200544,-1.4390242,-3.4937136,-3.5937567,-6.1403403,-4.5868196,-4.282791,2.8002696,-2.902054,-6.616624,-2.3510745,-4.5940785,-5.0745325,-4.159663,-5.8926964,-5.3486724,-0.3435387,-4.046096,-2.9483888,0.4673792,-7.400785,-3.2276983,7.74671,1.0488344,-0.30724183,-0.9483965,-2.7368371,4.4794016,-4.804538,3.028544,-4.440956
IMG_2046_jpeg.rf.7e13701e967fe90e72cfff2a40b43e86,BiscuitsCrackersCookies_1-99g_NonHalal_NonHealthy,-2.2301123,-2.0777197,-3.015528,-3.2089558,9.320575,-2.9089956,-5.0700555,-4.317628,-3.7732823,-3.739772,-2.9542997,-2.0298977,-1.8310647,-3.3190622,-3.1948643,-4.195569,-1.4205486,-4.4158826,-2.3508806,-4.0230017,-0.4873816,-3.6755855,-2.479886,-2.8397126,-3.1384332,-3.3837047,-3.4166539,-2.7911325,-1.3257645,-2.3027663,-4.0941653,-1.7776304,0.06474039,-2.6000087,-2.7277644,-4.308621,-2.2189608,-5.3862863,-3.231407,-1.355301,-1.2152517,-3.2269876,6.521007,-0.5388102,-2.615478,0.12363957,-0.5848124,-3.9564261,-1.9510728,-1.3439701,-3.2265677,-4.152159,-2.7832935,-4.517441,-4.571923,3.239574,-4.4136615,4.1880918
20231222_0690,SoftDrinks_200-299g_Halal_Healthy,-3.9604626,-1.5797316,0.16335405,-1.8544166,-1.8186,-3.493734,-2.6889253,-3.6151295,-0.5000889,-1.5968531,-2.582662,0.31062943,-4.0004573,-2.177951,-4.5143704,-0.6750833,-4.2213707,-3.2622876,-3.8320143,-1.4484475,-3.837608,-4.151946,-5.013589,-2.3998103,-3.6421335,-3.8719602,-2.9571903,-2.8000908,-0.9957912,-0.9990112,-2.1332352,-4.1236353,-4.337083,-2.5255513,-0.36235812,-2.2287524,-3.804024,8.235217,-3.9898026,-0.49187985,-4.1725674,-4.406271,-2.3089907,-1.6451857,-4.6389446,8.136281,-0.59998894,-4.6708083,-1.310602,-1.0922642,-3.3127236,0.41605073,-1.5630467,-2.515751,4.115566,-3.8664603,3.1905262,-3.5645921
IMG_1954_jpeg.rf.851df8ab58fff0a10302d13f2242b8fb,BiscuitsCrackersCookies_100-199g_NonHalal_NonHealthy,-4.626534,-2.7031097,-4.769619,-1.1052297,8.948821,-4.2469187,-5.387208,-3.880518,-4.3195367,-4.6970563,-3.8425589,-1.8396488,-3.7861223,-3.7324324,-3.508411,-4.72619,-2.3022337,-2.2980742,0.2135143,-4.560849,-2.7044353,-2.1216314,-1.0143014,-1.7575548,-4.5370646,-3.6392086,-0.82918614,-1.2709075,-1.9215709,-1.7613509,-4.0564413,-2.9412522,-2.5852518,-3.1049538,-3.5405247,-4.95989,-0.4586534,-6.112101,-3.1431684,-2.3809803,-0.9286589,-2.3719435,-0.50875026,8.321311,-3.321376,-0.7133981,-0.70294654,-3.7823915,-1.514895,-2.677452,-4.7249637,-3.76518,-3.0042253,-5.291294,-6.693634,5.5137253,-4.0667095,4.0002837
IMG_6922_jpeg.rf.e247a16082da8d6f99bad7f10cd3ee86,Flour_1000-1999g_NonHalal_NonHealthy,-1.5033393,-1.3271968,-3.4739127,0.48711106,-0.9827007,-4.870005,-4.500025,-4.9820733,-5.0613694,-3.6442127,-4.909966,-2.1975708,-3.0543873,-3.8744845,7.616309,-5.5233974,-4.704505,-4.4983664,-3.9548993,-4.986406,-3.4897678,-4.4638147,-4.0864773,-3.1333425,-3.5358498,1.9111814,-3.2624762,-1.179459,-2.0706809,-2.0231159,-3.0451376,-4.0026083,-2.2712526,-3.536515,-1.6694888,-2.7686856,-4.585059,-6.2604513,1.5032184,-1.6760175,-2.8776891,-3.7054274,-1.4401855,-1.8391109,7.3052163,-0.5463375,-4.002418,0.19083591,-2.5784476,-1.6575397,-2.395693,-5.013544,-2.1650894,-0.95386046,-4.414777,3.1593332,-5.7880774,4.9039245
IMG_5548_jpeg.rf.402f9272ff3f82a56827022682df56f1,BiscuitsCrackersCookies_400-499g_Halal_NonHealthy,-2.6002216,-2.9887302,-2.2644536,-2.5160935,9.067807,-3.240546,-2.4039116,-1.6700321,-3.8673356,-2.8625004,-3.3705835,-2.7325375,-4.9654574,-3.8652914,-2.8131235,-4.4955378,-3.6575866,-2.2174406,-0.44999838,-2.9361103,-2.7543385,-3.304295,-4.8323393,-3.5809774,-2.7180705,-2.0478394,-5.407755,-2.1665423,-4.6079116,-1.6874005,-3.0384054,-2.6383064,-2.9031467,-1.0581521,0.5626408,-4.5052123,-2.0778928,-5.640444,-1.8068292,-3.056029,-2.6150603,-4.2666516,-0.70670384,-0.92825764,-1.8771006,-2.2887533,-1.2505676,-4.9171386,7.4577603,-2.7118385,-2.9014318,-4.4834695,-1.0997472,-3.8850334,3.1774406,-4.1462774,-4.0964766,3.590742
2023_10_25_12_0_34_784872,Babymilk-powder_200-299g_Halal_NonHealthy,0.92928153,0.5626908,7.44149,-2.1005065,0.64821595,-5.785288,-4.470464,-3.871022,-3.6105278,-2.3061862,-3.551782,-1.4945123,-5.652897,-3.4304686,-4.4770374,-5.1507783,-3.5820549,-3.1574366,-3.2779152,-2.64401,1.8241665,-4.8822665,-5.5835,-2.7332435,-4.3698344,-3.3575757,-6.688574,-2.826144,-3.1045442,-1.6423546,-2.1093283,-4.7925305,-4.2789907,-4.524804,-3.4827857,-5.038931,-2.3562527,-2.5558727,-3.5807564,-1.5198815,-2.3747785,-5.7121887,-2.8306403,-2.7867444,-3.8589528,6.0767856,-3.5577855,-5.437772,-0.5425192,-3.712074,0.1698065,-2.8017652,3.206055,-1.8241172,1.25948,-2.2440605,-3.0824728,2.181319
IMG_2017_jpeg.rf.56b0b559ff04a4c84a94213954999b2e,BiscuitsCrackersCookies_1-99g_NonHalal_NonHealthy,-2.1510687,-2.6038651,-3.705093,-2.8311243,6.9295206,-1.4674351,-4.67588,-3.9333246,-3.113902,-4.1193743,-3.1862757,-3.1467404,-0.7547902,-3.3590043,-2.9867122,-5.133615,-2.04587,-4.713073,-2.4864295,-3.81372,-0.9627854,-2.8622549,-2.2674093,-1.7881734,-3.299701,-3.2270517,-3.7167225,-2.0234265,-1.4528226,-1.6315565,-4.285947,-1.1432023,-0.016993172,-2.0526981,-2.489244,-4.317788,-3.4521866,-5.689645,-2.8528101,0.8367804,-1.1520945,-2.6584558,8.212802,-0.9931975,-2.7785015,-1.6572446,-0.47016302,-3.5164077,-0.41218954,-0.78570104,-3.6188903,-4.421573,-3.4475775,-4.3778114,-5.323216,4.1134176,-3.876708,3.8128796
2023_10_25_12_0_50_293072,Babymilk-powder_200-299g_Halal_NonHealthy,0.9623764,0.07070438,7.3428392,-2.6654768,1.0423614,-6.1860986,-4.8271904,-4.163314,-4.5012116,-2.213662,-4.0201073,-0.9061273,-6.087759,-3.759705,-4.631597,-5.0655375,-3.6301029,-3.4447117,-3.3192596,-3.167346,2.486167,-5.480908,-6.0980372,-3.8182316,-4.6155334,-3.9441247,-7.3844028,-2.8212907,-2.5499716,-1.9039538,-2.4990592,-4.9293475,-4.613358,-5.2278295,-3.3325827,-5.5593,-2.3274739,-2.1667323,-4.0522394,-2.2165935,-2.6480904,-6.158842,-2.112939,-3.9706762,-4.008181,7.3070397,-4.364624,-5.82242,-0.9368272,-4.2193747,0.62345487,-3.2104328,3.4609165,-1.9725059,1.7188253,-2.8533578,-3.4450743,2.5312395
IMG_2250_JPG.rf.9285b8bc72d1ad9217438e1d6936e075,BeehoonVermicelliMeesua_200-299g_NonHalal_NonHealthy,-3.8992498,-1.8488228,-2.1765363,12.312443,-1.3687611,-6.0954647,-4.152194,-5.4581814,-5.0704584,-4.2404118,-3.357203,-3.0204463,-5.6455903,-5.553947,-1.6713645,-5.880942,-4.528982,-3.2018745,-1.3591284,-4.7415795,-3.6908908,-3.536942,-4.950219,-2.772493,-5.9282045,-3.4940279,-3.5250595,1.0332582,-0.856224,-1.0337576,-5.081821,-5.5508018,-2.40207,-3.91655,-3.163722,-2.3547595,-4.37379,-3.219091,-3.5880706,-2.2049952,-2.8154476,-5.683544,-4.052853,-1.1049776,-4.3239174,7.3515525,-1.1621553,-3.7035842,-1.6973085,-1.8481624,-3.8344154,-4.523036,0.85163695,-4.0556893,-5.325468,5.1321106,-3.2500007,2.6791945
IMG_5338_jpeg.rf.aea9f974feca334ffdde3f65c92c016f,BiscuitsCrackersCookies_100-199g_Halal_NonHealthy,-4.056546,-2.1724775,-3.072751,-1.7946702,5.681275,-5.747773,-3.8673565,-3.7157025,-5.9065104,-2.5203233,-2.8942683,-2.683058,-5.4561663,-4.352718,-4.0106945,-3.8034143,-1.4945955,0.8695738,0.5320198,-3.8627927,-3.81186,-4.9119124,-4.401582,-0.89802754,-2.4159243,-4.570735,-4.0419383,-1.6063228,-2.8578048,-2.7450619,-4.358094,-3.314864,-2.380428,-3.6715217,-2.0026915,-4.094746,-1.6493818,-5.9020066,-4.0815496,-3.2020059,-0.34370372,-3.9740467,-1.9148664,6.8606124,-3.1486042,-0.927347,-0.927493,-5.907606,-0.51284397,-2.2109563,-2.722445,-3.7362387,-1.4601941,-5.1683908,3.2938378,-4.1176925,-5.1399407,4.7870874
IMG_3381_jpeg.rf.4c42384c32563c8e3aaf917806b53432,Nuts_100-199g_Halal_Healthy,-2.927036,-1.7419913,-1.0110717,0.5833572,-1.31719,-4.3807073,-0.7958102,-4.5841436,-2.39275,0.51180094,-2.7556295,-1.7577846,-5.6951995,-1.7243038,-4.4884233,-4.2503724,-3.790508,-0.52554184,-1.7671539,-3.7487986,-3.1576617,-3.8516307,-5.570959,7.052253,-4.121114,-2.4553006,-4.3574214,-1.8322806,-3.1629345,-3.4743097,-3.9065526,-3.845052,-1.9329761,-3.6372259,-1.1094954,-3.313618,-3.5247478,-2.6738558,-4.382778,-3.401213,-1.6955671,-3.9444437,-0.8966524,5.0663795,-4.309239,-2.5369656,0.14018258,-5.6149607,-1.6856369,-0.5425292,-2.616882,-2.0430844,-2.073452,-1.993067,4.030564,-4.824537,2.6563869,-2.8268335
2023_8_11_12_21_42_161046_png.rf.99a99f8dd4dbf9a70a4629a3491c7400,Oil_1000-1999g_Halal_NonHealthy,-0.15536252,-2.1688333,-2.8621664,-3.8731053,-1.5031317,-5.106665,-4.774418,-2.0024893,-5.0019445,-3.5037062,-1.938425,-1.4341303,-5.6960497,-0.46605808,-0.6329946,-4.0828657,-0.24131651,-4.073209,-5.0249763,-2.913347,-5.8807726,-4.992008,-2.7413995,-4.08383,6.28797,-1.6608651,-6.0348177,-3.8345473,-0.10702476,-3.905331,-0.17336126,-4.3093047,-4.151274,-2.997147,-1.8020906,-3.7476747,-6.186275,-6.2787457,-0.84793264,-4.364229,-2.566531,-5.161355,-0.9831337,-3.336704,7.271919,-1.4095058,-0.31748104,-5.177422,-1.3161782,-0.6712743,-2.637847,-2.4089456,-3.973085,-3.5098813,3.5274956,-5.34338,-4.7464695,4.6246676
