prd_type,xmin,ymin,xmax,ymax,filename,tmp_img_file_path,halal
sardines_100g-199g,183,275,575,909,sardines_100g-199g_42.png,sardines_100g-199g/sardines_100g-199g_42.png,Y
sardines_100g-199g,220,296,590,901,sardines_100g-199g_43.png,sardines_100g-199g/sardines_100g-199g_43.png,Y
sardines_100g-199g,203,270,564,865,sardines_100g-199g_44.png,sardines_100g-199g/sardines_100g-199g_44.png,Y
sardines_100g-199g,179,309,563,915,sardines_100g-199g_45.png,sardines_100g-199g/sardines_100g-199g_45.png,Y
sardines_100g-199g,215,270,577,865,sardines_100g-199g_46.png,sardines_100g-199g/sardines_100g-199g_46.png,Y
sardines_100g-199g,68,371,787,593,sardines_100g-199g_57.png,sardines_100g-199g/sardines_100g-199g_57.png,N
sardines_100g-199g,42,352,742,567,sardines_100g-199g_58.png,sardines_100g-199g/sardines_100g-199g_58.png,N
sardines_100g-199g,100,421,795,614,sardines_100g-199g_59.png,sardines_100g-199g/sardines_100g-199g_59.png,N
sardines_100g-199g,97,360,789,550,sardines_100g-199g_60.png,sardines_100g-199g/sardines_100g-199g_60.png,N
sardines_100g-199g,81,367,764,547,sardines_100g-199g_61.png,sardines_100g-199g/sardines_100g-199g_61.png,N
sardines_100g-199g,94,385,761,557,sardines_100g-199g_62.png,sardines_100g-199g/sardines_100g-199g_62.png,N
sardines_100g-199g,93,368,759,546,sardines_100g-199g_63.png,sardines_100g-199g/sardines_100g-199g_63.png,N
sardines_100g-199g,60,363,725,548,sardines_100g-199g_64.png,sardines_100g-199g/sardines_100g-199g_64.png,N
sardines_100g-199g,57,417,726,594,sardines_100g-199g_65.png,sardines_100g-199g/sardines_100g-199g_65.png,N
sardines_100g-199g,86,422,752,603,sardines_100g-199g_66.png,sardines_100g-199g/sardines_100g-199g_66.png,N
sardines_100g-199g,97,116,1386,859,sardines_100g-199g_a1.png,sardines_100g-199g/sardines_100g-199g_a1.png,N
sardines_100g-199g,160,164,1306,825,sardines_100g-199g_a2.png,sardines_100g-199g/sardines_100g-199g_a2.png,N
sardines_100g-199g,99,76,726,1039,sardines_100g-199g_a3.png,sardines_100g-199g/sardines_100g-199g_a3.png,N
sardines_100g-199g,92,214,1394,926,sardines_100g-199g_a4.png,sardines_100g-199g/sardines_100g-199g_a4.png,N
sardines_100g-199g,201,241,1373,908,sardines_100g-199g_a5.png,sardines_100g-199g/sardines_100g-199g_a5.png,N
sardines_100g-199g,112,93,728,1094,sardines_100g-199g_a6.png,sardines_100g-199g/sardines_100g-199g_a6.png,N
sardines_100g-199g,111,112,1128,764,sardines_100g-199g_a8.png,sardines_100g-199g/sardines_100g-199g_a8.png,N
sardines_100g-199g,151,242,756,718,sardines_100g-199g_b1.png,sardines_100g-199g/sardines_100g-199g_b1.png,N
sardines_100g-199g,188,61,453,495,sardines_100g-199g_d1.png,sardines_100g-199g/sardines_100g-199g_d1.png,Y
sardines_100g-199g,146,82,739,372,sardines_100g-199g_d10.png,sardines_100g-199g/sardines_100g-199g_d10.png,N
sardines_100g-199g,152,67,828,461,sardines_100g-199g_d11.png,sardines_100g-199g/sardines_100g-199g_d11.png,N
sardines_100g-199g,117,74,789,465,sardines_100g-199g_d12.png,sardines_100g-199g/sardines_100g-199g_d12.png,N
sardines_100g-199g,128,84,799,473,sardines_100g-199g_d13.png,sardines_100g-199g/sardines_100g-199g_d13.png,N
sardines_100g-199g,115,82,765,471,sardines_100g-199g_d14.png,sardines_100g-199g/sardines_100g-199g_d14.png,N
sardines_100g-199g,158,65,824,456,sardines_100g-199g_d15.png,sardines_100g-199g/sardines_100g-199g_d15.png,N
sardines_100g-199g,194,82,805,460,sardines_100g-199g_d16.png,sardines_100g-199g/sardines_100g-199g_d16.png,N
sardines_100g-199g,161,105,793,525,sardines_100g-199g_d17.png,sardines_100g-199g/sardines_100g-199g_d17.png,N
sardines_100g-199g,138,101,795,498,sardines_100g-199g_d18.png,sardines_100g-199g/sardines_100g-199g_d18.png,N
sardines_100g-199g,148,119,802,502,sardines_100g-199g_d19.png,sardines_100g-199g/sardines_100g-199g_d19.png,N
sardines_100g-199g,269,57,520,486,sardines_100g-199g_d2.png,sardines_100g-199g/sardines_100g-199g_d2.png,Y
sardines_100g-199g,174,128,798,486,sardines_100g-199g_d20.png,sardines_100g-199g/sardines_100g-199g_d20.png,N
sardines_100g-199g,247,48,511,481,sardines_100g-199g_d3.png,sardines_100g-199g/sardines_100g-199g_d3.png,Y
sardines_100g-199g,233,38,487,463,sardines_100g-199g_d4.png,sardines_100g-199g/sardines_100g-199g_d4.png,Y
sardines_100g-199g,186,37,450,473,sardines_100g-199g_d5.png,sardines_100g-199g/sardines_100g-199g_d5.png,Y
sardines_100g-199g,146,59,747,377,sardines_100g-199g_d6.png,sardines_100g-199g/sardines_100g-199g_d6.png,N
sardines_100g-199g,153,52,725,332,sardines_100g-199g_d7.png,sardines_100g-199g/sardines_100g-199g_d7.png,N
sardines_100g-199g,169,46,746,338,sardines_100g-199g_d8.png,sardines_100g-199g/sardines_100g-199g_d8.png,N
sardines_100g-199g,161,27,749,303,sardines_100g-199g_d9.png,sardines_100g-199g/sardines_100g-199g_d9.png,N
sardines_100g-199g,344,175,967,485,sardines_100g-199g_e1.png,sardines_100g-199g/sardines_100g-199g_e1.png,N
sardines_100g-199g,293,122,744,412,sardines_100g-199g_e10.png,sardines_100g-199g/sardines_100g-199g_e10.png,N
sardines_100g-199g,321,182,773,381,sardines_100g-199g_e11.png,sardines_100g-199g/sardines_100g-199g_e11.png,N
sardines_100g-199g,193,191,816,504,sardines_100g-199g_e12.png,sardines_100g-199g/sardines_100g-199g_e12.png,N
sardines_100g-199g,110,153,672,427,sardines_100g-199g_e13.png,sardines_100g-199g/sardines_100g-199g_e13.png,N
sardines_100g-199g,272,161,813,406,sardines_100g-199g_e14.png,sardines_100g-199g/sardines_100g-199g_e14.png,N
sardines_100g-199g,179,137,717,371,sardines_100g-199g_e15.png,sardines_100g-199g/sardines_100g-199g_e15.png,N
sardines_100g-199g,556,88,789,510,sardines_100g-199g_e16.png,sardines_100g-199g/sardines_100g-199g_e16.png,Y
sardines_100g-199g,252,92,553,572,sardines_100g-199g_e17.png,sardines_100g-199g/sardines_100g-199g_e17.png,Y
sardines_100g-199g,325,137,589,552,sardines_100g-199g_e18.png,sardines_100g-199g/sardines_100g-199g_e18.png,Y
sardines_100g-199g,454,114,711,498,sardines_100g-199g_e19.png,sardines_100g-199g/sardines_100g-199g_e19.png,Y
sardines_100g-199g,75,101,721,540,sardines_100g-199g_e2.png,sardines_100g-199g/sardines_100g-199g_e2.png,N
sardines_100g-199g,494,154,679,424,sardines_100g-199g_e20.png,sardines_100g-199g/sardines_100g-199g_e20.png,Y
sardines_100g-199g,162,179,710,487,sardines_100g-199g_e3.png,sardines_100g-199g/sardines_100g-199g_e3.png,N
sardines_100g-199g,228,176,794,507,sardines_100g-199g_e4.png,sardines_100g-199g/sardines_100g-199g_e4.png,N
sardines_100g-199g,308,197,738,412,sardines_100g-199g_e5.png,sardines_100g-199g/sardines_100g-199g_e5.png,N
sardines_100g-199g,321,127,902,444,sardines_100g-199g_e6.png,sardines_100g-199g/sardines_100g-199g_e6.png,N
sardines_100g-199g,123,87,761,494,sardines_100g-199g_e7.png,sardines_100g-199g/sardines_100g-199g_e7.png,N
sardines_100g-199g,151,213,690,476,sardines_100g-199g_e8.png,sardines_100g-199g/sardines_100g-199g_e8.png,N
sardines_100g-199g,308,191,861,474,sardines_100g-199g_e9.png,sardines_100g-199g/sardines_100g-199g_e9.png,N
sardines_400g-499g,22,136,293,203,Sardines_400-499g_0311_Halal_1.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_1.png,Y
sardines_400g-499g,102,147,245,358,Sardines_400-499g_0311_Halal_10.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_10.png,Y
sardines_400g-499g,102,128,219,302,Sardines_400-499g_0311_Halal_11.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_11.png,Y
sardines_400g-499g,102,107,212,292,Sardines_400-499g_0311_Halal_12.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_12.png,Y
sardines_400g-499g,75,101,199,292,Sardines_400-499g_0311_Halal_13.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_13.png,Y
sardines_400g-499g,106,86,228,293,Sardines_400-499g_0311_Halal_14.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_14.png,Y
sardines_400g-499g,131,231,242,387,Sardines_400-499g_0311_Halal_15.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_15.png,Y
sardines_400g-499g,70,90,231,324,Sardines_400-499g_0311_Halal_16.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_16.png,Y
sardines_400g-499g,50,97,205,333,Sardines_400-499g_0311_Halal_17.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_17.png,Y
sardines_400g-499g,88,67,254,339,Sardines_400-499g_0311_Halal_18.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_18.png,Y
sardines_400g-499g,66,102,218,316,Sardines_400-499g_0311_Halal_19.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_19.png,Y
sardines_400g-499g,64,121,251,275,Sardines_400-499g_0311_Halal_2.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_2.png,Y
sardines_400g-499g,110,244,202,393,Sardines_400-499g_0311_Halal_20.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_20.png,Y
sardines_400g-499g,31,146,285,247,Sardines_400-499g_0311_Halal_3.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_3.png,Y
sardines_400g-499g,58,112,260,254,Sardines_400-499g_0311_Halal_4.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_4.png,Y
sardines_400g-499g,49,131,250,238,Sardines_400-499g_0311_Halal_5.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_5.png,Y
sardines_400g-499g,71,64,226,323,Sardines_400-499g_0311_Halal_6.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_6.png,Y
sardines_400g-499g,85,66,245,312,Sardines_400-499g_0311_Halal_7.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_7.png,Y
sardines_400g-499g,100,26,245,284,Sardines_400-499g_0311_Halal_8.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_8.png,Y
sardines_400g-499g,89,49,239,310,Sardines_400-499g_0311_Halal_9.png,sardines_400g-499g/Sardines_400-499g_0311_Halal_9.png,Y
sardines_400g-499g,159,154,573,871,sardines_400g-499g_1.png,sardines_400g-499g/sardines_400g-499g_1.png,Y
sardines_400g-499g,150,130,567,823,sardines_400g-499g_10.png,sardines_400g-499g/sardines_400g-499g_10.png,Y
sardines_400g-499g,179,152,552,767,sardines_400g-499g_11.png,sardines_400g-499g/sardines_400g-499g_11.png,Y
sardines_400g-499g,180,190,563,795,sardines_400g-499g_12.png,sardines_400g-499g/sardines_400g-499g_12.png,Y
sardines_400g-499g,184,188,559,779,sardines_400g-499g_13.png,sardines_400g-499g/sardines_400g-499g_13.png,Y
sardines_400g-499g,199,206,569,827,sardines_400g-499g_14.png,sardines_400g-499g/sardines_400g-499g_14.png,Y
sardines_400g-499g,177,199,562,804,sardines_400g-499g_15.png,sardines_400g-499g/sardines_400g-499g_15.png,Y
sardines_400g-499g,167,180,536,773,sardines_400g-499g_16.png,sardines_400g-499g/sardines_400g-499g_16.png,Y
sardines_400g-499g,227,231,598,822,sardines_400g-499g_17.png,sardines_400g-499g/sardines_400g-499g_17.png,Y
sardines_400g-499g,177,223,550,824,sardines_400g-499g_18.png,sardines_400g-499g/sardines_400g-499g_18.png,Y
sardines_400g-499g,157,188,523,775,sardines_400g-499g_19.png,sardines_400g-499g/sardines_400g-499g_19.png,Y
sardines_400g-499g,200,165,621,847,sardines_400g-499g_2.png,sardines_400g-499g/sardines_400g-499g_2.png,Y
sardines_400g-499g,143,172,514,774,sardines_400g-499g_20.png,sardines_400g-499g/sardines_400g-499g_20.png,Y
sardines_400g-499g,198,169,598,883,sardines_400g-499g_21.png,sardines_400g-499g/sardines_400g-499g_21.png,Y
sardines_400g-499g,120,145,579,875,sardines_400g-499g_22.png,sardines_400g-499g/sardines_400g-499g_22.png,Y
sardines_400g-499g,193,150,630,872,sardines_400g-499g_23.png,sardines_400g-499g/sardines_400g-499g_23.png,Y
sardines_400g-499g,152,163,554,867,sardines_400g-499g_24.png,sardines_400g-499g/sardines_400g-499g_24.png,Y
sardines_400g-499g,172,138,607,853,sardines_400g-499g_25.png,sardines_400g-499g/sardines_400g-499g_25.png,Y
sardines_400g-499g,159,128,563,842,sardines_400g-499g_26.png,sardines_400g-499g/sardines_400g-499g_26.png,Y
sardines_400g-499g,172,119,585,833,sardines_400g-499g_27.png,sardines_400g-499g/sardines_400g-499g_27.png,Y
sardines_400g-499g,141,159,556,863,sardines_400g-499g_28.png,sardines_400g-499g/sardines_400g-499g_28.png,Y
sardines_400g-499g,195,205,610,907,sardines_400g-499g_29.png,sardines_400g-499g/sardines_400g-499g_29.png,Y
sardines_400g-499g,146,173,568,859,sardines_400g-499g_3.png,sardines_400g-499g/sardines_400g-499g_3.png,Y
sardines_400g-499g,189,173,592,831,sardines_400g-499g_30.png,sardines_400g-499g/sardines_400g-499g_30.png,Y
sardines_400g-499g,159,183,616,864,sardines_400g-499g_31.png,sardines_400g-499g/sardines_400g-499g_31.png,Y
sardines_400g-499g,126,270,556,924,sardines_400g-499g_32.png,sardines_400g-499g/sardines_400g-499g_32.png,Y
sardines_400g-499g,156,261,592,899,sardines_400g-499g_33.png,sardines_400g-499g/sardines_400g-499g_33.png,Y
sardines_400g-499g,184,207,593,854,sardines_400g-499g_4.png,sardines_400g-499g/sardines_400g-499g_4.png,Y
sardines_400g-499g,173,163,578,827,sardines_400g-499g_5.png,sardines_400g-499g/sardines_400g-499g_5.png,Y
sardines_400g-499g,168,144,599,865,sardines_400g-499g_6.png,sardines_400g-499g/sardines_400g-499g_6.png,Y
sardines_400g-499g,190,157,580,813,sardines_400g-499g_7.png,sardines_400g-499g/sardines_400g-499g_7.png,Y
sardines_400g-499g,202,151,615,838,sardines_400g-499g_8.png,sardines_400g-499g/sardines_400g-499g_8.png,Y
sardines_400g-499g,161,121,582,831,sardines_400g-499g_9.png,sardines_400g-499g/sardines_400g-499g_9.png,Y
sardines_400g-499g,112,49,408,508,sardines_400g-499g_c1.png,sardines_400g-499g/sardines_400g-499g_c1.png,Y
sardines_400g-499g,235,59,511,489,sardines_400g-499g_d1.png,sardines_400g-499g/sardines_400g-499g_d1.png,Y
sardines_400g-499g,273,93,559,505,sardines_400g-499g_d10.png,sardines_400g-499g/sardines_400g-499g_d10.png,Y
sardines_400g-499g,75,46,940,454,sardines_400g-499g_d11.png,sardines_400g-499g/sardines_400g-499g_d11.png,Y
sardines_400g-499g,87,33,981,448,sardines_400g-499g_d12.png,sardines_400g-499g/sardines_400g-499g_d12.png,Y
sardines_400g-499g,77,56,958,465,sardines_400g-499g_d13.png,sardines_400g-499g/sardines_400g-499g_d13.png,Y
sardines_400g-499g,56,39,930,452,sardines_400g-499g_d14.png,sardines_400g-499g/sardines_400g-499g_d14.png,Y
sardines_400g-499g,69,38,942,466,sardines_400g-499g_d15.png,sardines_400g-499g/sardines_400g-499g_d15.png,Y
sardines_400g-499g,294,62,562,541,sardines_400g-499g_d16.png,sardines_400g-499g/sardines_400g-499g_d16.png,Y
sardines_400g-499g,224,40,530,517,sardines_400g-499g_d17.png,sardines_400g-499g/sardines_400g-499g_d17.png,Y
sardines_400g-499g,242,36,525,496,sardines_400g-499g_d18.png,sardines_400g-499g/sardines_400g-499g_d18.png,Y
sardines_400g-499g,288,45,561,517,sardines_400g-499g_d19.png,sardines_400g-499g/sardines_400g-499g_d19.png,Y
sardines_400g-499g,305,54,576,492,sardines_400g-499g_d2.png,sardines_400g-499g/sardines_400g-499g_d2.png,Y
sardines_400g-499g,297,54,573,520,sardines_400g-499g_d20.png,sardines_400g-499g/sardines_400g-499g_d20.png,Y
sardines_400g-499g,310,69,577,497,sardines_400g-499g_d3.png,sardines_400g-499g/sardines_400g-499g_d3.png,Y
sardines_400g-499g,287,54,555,479,sardines_400g-499g_d4.png,sardines_400g-499g/sardines_400g-499g_d4.png,Y
sardines_400g-499g,308,88,575,506,sardines_400g-499g_d5.png,sardines_400g-499g/sardines_400g-499g_d5.png,Y
sardines_400g-499g,271,63,552,511,sardines_400g-499g_d6.png,sardines_400g-499g/sardines_400g-499g_d6.png,Y
sardines_400g-499g,250,86,540,516,sardines_400g-499g_d7.png,sardines_400g-499g/sardines_400g-499g_d7.png,Y
sardines_400g-499g,236,97,520,512,sardines_400g-499g_d8.png,sardines_400g-499g/sardines_400g-499g_d8.png,Y
sardines_400g-499g,273,94,560,510,sardines_400g-499g_d9.png,sardines_400g-499g/sardines_400g-499g_d9.png,Y
sardines_400g-499g,508,51,793,546,sardines_400g-499g_e1.png,sardines_400g-499g/sardines_400g-499g_e1.png,Y
sardines_400g-499g,421,121,658,504,sardines_400g-499g_e10.png,sardines_400g-499g/sardines_400g-499g_e10.png,Y
sardines_400g-499g,450,122,735,602,sardines_400g-499g_e11.png,sardines_400g-499g/sardines_400g-499g_e11.png,Y
sardines_400g-499g,411,125,671,572,sardines_400g-499g_e12.png,sardines_400g-499g/sardines_400g-499g_e12.png,Y
sardines_400g-499g,471,110,773,591,sardines_400g-499g_e13.png,sardines_400g-499g/sardines_400g-499g_e13.png,Y
sardines_400g-499g,437,66,784,573,sardines_400g-499g_e14.png,sardines_400g-499g/sardines_400g-499g_e14.png,Y
sardines_400g-499g,299,123,842,369,sardines_400g-499g_e15.png,sardines_400g-499g/sardines_400g-499g_e15.png,Y
sardines_400g-499g,341,140,635,576,sardines_400g-499g_e16.png,sardines_400g-499g/sardines_400g-499g_e16.png,Y
sardines_400g-499g,343,65,671,568,sardines_400g-499g_e17.png,sardines_400g-499g/sardines_400g-499g_e17.png,Y
sardines_400g-499g,400,83,703,531,sardines_400g-499g_e18.png,sardines_400g-499g/sardines_400g-499g_e18.png,Y
sardines_400g-499g,346,167,623,587,sardines_400g-499g_e19.png,sardines_400g-499g/sardines_400g-499g_e19.png,Y
sardines_400g-499g,341,57,696,582,sardines_400g-499g_e2.png,sardines_400g-499g/sardines_400g-499g_e2.png,Y
sardines_400g-499g,447,116,741,554,sardines_400g-499g_e20.png,sardines_400g-499g/sardines_400g-499g_e20.png,Y
sardines_400g-499g,299,100,618,569,sardines_400g-499g_e3.png,sardines_400g-499g/sardines_400g-499g_e3.png,Y
sardines_400g-499g,355,76,623,467,sardines_400g-499g_e4.png,sardines_400g-499g/sardines_400g-499g_e4.png,Y
sardines_400g-499g,394,202,595,492,sardines_400g-499g_e5.png,sardines_400g-499g/sardines_400g-499g_e5.png,Y
sardines_400g-499g,181,73,820,428,sardines_400g-499g_e6.png,sardines_400g-499g/sardines_400g-499g_e6.png,Y
sardines_400g-499g,192,120,796,478,sardines_400g-499g_e7.png,sardines_400g-499g/sardines_400g-499g_e7.png,Y
sardines_400g-499g,282,85,900,482,sardines_400g-499g_e8.png,sardines_400g-499g/sardines_400g-499g_e8.png,Y
sardines_400g-499g,228,59,923,399,sardines_400g-499g_e9.png,sardines_400g-499g/sardines_400g-499g_e9.png,Y
